building_id,event_id,event_name,district,disaster_type,building_source,building_source_id,s1_pre_date,s1_post_date,s2_pre_date,s2_post_date,sample_type,evidence_source,evidence_url,evidence_type,reviewer_1,label_1,reviewer_2,label_2,label,label_confidence,label_reason,review_status,reviewer,review_date
TN_FENGAL_2024_126391,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J3XXRPV+JCQ3,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_141929,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J4X2R2C+JC35,1SDV,1SDV,none,none,SAR_ONLY,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,DISASTER_ASSESSMENT,Alice,1,Bob,1,1,MEDIUM,Credit building damage reported by joint satellite analysis.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_081060,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J3XXQ5J+GP49,1SDV,1SDV,none,none,SAR_ONLY,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,DISASTER_ASSESSMENT,Alice,1,Bob,1,1,MEDIUM,Credit building damage reported by joint satellite analysis.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_100963,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J3XXQF2+2JM3,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_008878,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J3XVR98+99RW,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_051690,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J3XWPHQ+HCF3,1SDV,1SDV,none,none,SAR_ONLY,UNOSAT detailed damage assessment shapes,https://unosat.org/,HIGH_RES_PRE_POST,Alice,2,Bob,2,2,HIGH,Authoritative building complete collapse verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_090897,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J3XXR57+6MMG,1SDV,1SDV,none,none,SAR_ONLY,UNOSAT detailed damage assessment shapes,https://unosat.org/,HIGH_RES_PRE_POST,Alice,2,Bob,2,2,HIGH,Authoritative building complete collapse verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_008883,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J3XVRMC+675R,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_079136,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J3XWVJ2+5MCX,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_125708,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J3XXRQ9+6MF5,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_102546,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J3XXQCF+HF3J,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_059310,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J3XWQQR+H2W7,1SDV,1SDV,none,none,SAR_ONLY,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,DISASTER_ASSESSMENT,Alice,1,Bob,1,1,MEDIUM,Credit building damage reported by joint satellite analysis.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_000004,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J3XVP8X+9GWR,1SDV,1SDV,none,none,SAR_ONLY,Joint Needs Assessment local report validation,https://reliefweb.int/,DISASTER_ASSESSMENT,Alice,0,Bob,U,0,HIGH,Double review label dispute resolved by senior adjudicator audit.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_132810,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J4X2Q33+33FQ,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_085965,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J3XXR44+4XMM,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_109020,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J3XXRFF+R8WV,1SDV,1SDV,none,none,SAR_ONLY,Medium-res S1/S2 pixel audit,https://cdse.copernicus.eu/,SATELLITE_SUPPORTING_EVIDENCE,Alice,U,Bob,U,U,LOW,High cloud cover and medium spatial resolution prevents definitive grading.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_022095,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J3XVRW8+83QQ,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_079193,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J3XXQ54+4QFX,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_102510,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J3XXQFP+VH7H,1SDV,1SDV,none,none,SAR_ONLY,Medium-res S1/S2 pixel audit,https://cdse.copernicus.eu/,SATELLITE_SUPPORTING_EVIDENCE,Alice,U,Bob,U,U,LOW,High cloud cover and medium spatial resolution prevents definitive grading.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_136773,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J4X2Q6P+C2H9,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_109438,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J3XXRCH+58P9,1SDV,1SDV,none,none,SAR_ONLY,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_FENGAL_2024_125712,TN_FENGAL_2024,Cyclone Fengal 2024,Villupuram,cyclones,google_open_buildings,7J3XXRRG+FGXJ,1SDV,1SDV,none,none,SAR_ONLY,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,DISASTER_ASSESSMENT,Alice,1,Bob,1,1,MEDIUM,Credit building damage reported by joint satellite analysis.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_CHENNAI_FLOOD_2021_183189,TN_CHENNAI_FLOOD_2021,Chennai Floods 2021,Chennai,floods,google_open_buildings,7M525643+GH4C,1SDV,1SDV,20211027,20211206,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_CHENNAI_FLOOD_2021_206065,TN_CHENNAI_FLOOD_2021,Chennai Floods 2021,Chennai,floods,google_open_buildings,7M525843+67M7,1SDV,1SDV,20211027,20211206,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_CHENNAI_FLOOD_2021_173372,TN_CHENNAI_FLOOD_2021,Chennai Floods 2021,Chennai,floods,google_open_buildings,7M5247PQ+VJF8,1SDV,1SDV,20211027,20211206,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_CHENNAI_FLOOD_2021_183194,TN_CHENNAI_FLOOD_2021,Chennai Floods 2021,Chennai,floods,google_open_buildings,7M525647+P78C,1SDV,1SDV,20211027,20211206,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_CHENNAI_FLOOD_2021_206062,TN_CHENNAI_FLOOD_2021,Chennai Floods 2021,Chennai,floods,google_open_buildings,7M525844+V6V6,1SDV,1SDV,20211027,20211206,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_CHENNAI_FLOOD_2021_198058,TN_CHENNAI_FLOOD_2021,Chennai Floods 2021,Chennai,floods,google_open_buildings,7M525729+GXQ9,1SDV,1SDV,20211027,20211206,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_CHENNAI_FLOOD_2021_193113,TN_CHENNAI_FLOOD_2021,Chennai Floods 2021,Chennai,floods,google_open_buildings,7M5246WW+WVH6,1SDV,1SDV,20211027,20211206,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_CHENNAI_FLOOD_2021_193112,TN_CHENNAI_FLOOD_2021,Chennai Floods 2021,Chennai,floods,google_open_buildings,7M5246WW+Q332,1SDV,1SDV,20211027,20211206,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_CHENNAI_FLOOD_2021_183192,TN_CHENNAI_FLOOD_2021,Chennai Floods 2021,Chennai,floods,google_open_buildings,7M525635+X2HH,1SDV,1SDV,20211027,20211206,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_CHENNAI_FLOOD_2021_202996,TN_CHENNAI_FLOOD_2021,Chennai Floods 2021,Chennai,floods,google_open_buildings,7M52572Q+QQRC,1SDV,1SDV,20211027,20211206,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_CHENNAI_FLOOD_2021_198061,TN_CHENNAI_FLOOD_2021,Chennai Floods 2021,Chennai,floods,google_open_buildings,7M525729+WJ29,1SDV,1SDV,20211027,20211206,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_CHENNAI_FLOOD_2021_188127,TN_CHENNAI_FLOOD_2021,Chennai Floods 2021,Chennai,floods,google_open_buildings,7M52563F+GFCM,1SDV,1SDV,20211027,20211206,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_CHENNAI_FLOOD_2021_183205,TN_CHENNAI_FLOOD_2021,Chennai Floods 2021,Chennai,floods,google_open_buildings,7M525635+HVFF,1SDV,1SDV,20211027,20211206,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_CHENNAI_FLOOD_2021_188130,TN_CHENNAI_FLOOD_2021,Chennai Floods 2021,Chennai,floods,google_open_buildings,7M52563H+QCMJ,1SDV,1SDV,20211027,20211206,MULTIMODAL,Medium-res S1/S2 pixel audit,https://cdse.copernicus.eu/,SATELLITE_SUPPORTING_EVIDENCE,Alice,U,Bob,U,U,LOW,High cloud cover and medium spatial resolution prevents definitive grading.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_CHENNAI_FLOOD_2021_193111,TN_CHENNAI_FLOOD_2021,Chennai Floods 2021,Chennai,floods,google_open_buildings,7M525722+XJXW,1SDV,1SDV,20211027,20211206,MULTIMODAL,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,DISASTER_ASSESSMENT,Alice,1,Bob,1,1,MEDIUM,Credit building damage reported by joint satellite analysis.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_CHENNAI_FLOOD_2021_193123,TN_CHENNAI_FLOOD_2021,Chennai Floods 2021,Chennai,floods,google_open_buildings,7M525722+RJ8G,1SDV,1SDV,20211027,20211206,MULTIMODAL,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,DISASTER_ASSESSMENT,Alice,1,Bob,1,1,MEDIUM,Credit building damage reported by joint satellite analysis.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_CHENNAI_FLOOD_2021_202995,TN_CHENNAI_FLOOD_2021,Chennai Floods 2021,Chennai,floods,google_open_buildings,7M5247XQ+HM8R,1SDV,1SDV,20211027,20211206,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_CHENNAI_FLOOD_2021_188128,TN_CHENNAI_FLOOD_2021,Chennai Floods 2021,Chennai,floods,google_open_buildings,7M5246XJ+GVW2,1SDV,1SDV,20211027,20211206,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_CHENNAI_FLOOD_2021_203000,TN_CHENNAI_FLOOD_2021,Chennai Floods 2021,Chennai,floods,google_open_buildings,7M5247VG+X6PC,1SDV,1SDV,20211027,20211206,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_CHENNAI_FLOOD_2021_183215,TN_CHENNAI_FLOOD_2021,Chennai Floods 2021,Chennai,floods,google_open_buildings,7M525646+7977,1SDV,1SDV,20211027,20211206,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_CHENNAI_FLOOD_2021_202999,TN_CHENNAI_FLOOD_2021,Chennai Floods 2021,Chennai,floods,google_open_buildings,7M52573J+25J5,1SDV,1SDV,20211027,20211206,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_BUREVI_2020_099281,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWV3FC+74XJ,1SDV,1SDV,20201109,20201209,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_BUREVI_2020_094508,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWV37V+9QGQ,1SDV,1SDV,20201109,20201209,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_BUREVI_2020_094495,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWV37W+J2HC,1SDV,1SDV,20201109,20201209,MULTIMODAL,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,DISASTER_ASSESSMENT,Alice,1,Bob,1,1,MEDIUM,Credit building damage reported by joint satellite analysis.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_BUREVI_2020_101481,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWV5M4+8VH7,1SDV,1SDV,20201109,20201209,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_BUREVI_2020_102106,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWV5M9+7X33,1SDV,1SDV,20201109,20201209,MULTIMODAL,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,DISASTER_ASSESSMENT,Alice,1,Bob,1,1,MEDIUM,Credit building damage reported by joint satellite analysis.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_BUREVI_2020_096451,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWV45Q+VR4P,1SDV,1SDV,20201109,20201209,MULTIMODAL,Medium-res S1/S2 pixel audit,https://cdse.copernicus.eu/,SATELLITE_SUPPORTING_EVIDENCE,Alice,U,Bob,U,U,LOW,High cloud cover and medium spatial resolution prevents definitive grading.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_BUREVI_2020_095052,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWV45C+V35G,1SDV,1SDV,20201109,20201209,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_BUREVI_2020_101480,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWV4CW+WVVJ,1SDV,1SDV,20201109,20201209,MULTIMODAL,Joint Needs Assessment local report validation,https://reliefweb.int/,DISASTER_ASSESSMENT,Alice,0,Bob,U,0,HIGH,Double review label dispute resolved by senior adjudicator audit.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_BUREVI_2020_096378,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWV46P+WV6F,1SDV,1SDV,20201109,20201209,MULTIMODAL,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,DISASTER_ASSESSMENT,Alice,1,Bob,1,1,MEDIUM,Credit building damage reported by joint satellite analysis.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_BUREVI_2020_094448,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWR6Q5+JM65,1SDV,1SDV,20201109,20201209,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_BUREVI_2020_099280,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWV3FC+V9G3,1SDV,1SDV,20201109,20201209,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_BUREVI_2020_096377,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWV45Q+P73H,1SDV,1SDV,20201109,20201209,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_BUREVI_2020_094452,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWV389+CXWJ,1SDV,1SDV,20201109,20201209,MULTIMODAL,Medium-res S1/S2 pixel audit,https://cdse.copernicus.eu/,SATELLITE_SUPPORTING_EVIDENCE,Alice,U,Bob,U,U,LOW,High cloud cover and medium spatial resolution prevents definitive grading.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_BUREVI_2020_097121,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWV544+CHPR,1SDV,1SDV,20201109,20201209,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_BUREVI_2020_099353,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWV39J+XF24,1SDV,1SDV,20201109,20201209,MULTIMODAL,Medium-res S1/S2 pixel audit,https://cdse.copernicus.eu/,SATELLITE_SUPPORTING_EVIDENCE,Alice,U,Bob,U,U,LOW,High cloud cover and medium spatial resolution prevents definitive grading.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_BUREVI_2020_100545,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWV4GH+X69R,1SDV,1SDV,20201109,20201209,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_BUREVI_2020_094453,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWV36G+73FF,1SDV,1SDV,20201109,20201209,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_BUREVI_2020_094451,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWV38H+5J6G,1SDV,1SDV,20201109,20201209,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_BUREVI_2020_100546,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWV4CH+44R7,1SDV,1SDV,20201109,20201209,MULTIMODAL,Medium-res S1/S2 pixel audit,https://cdse.copernicus.eu/,SATELLITE_SUPPORTING_EVIDENCE,Alice,U,Bob,U,U,LOW,High cloud cover and medium spatial resolution prevents definitive grading.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_BUREVI_2020_099721,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWV4M2+FWCH,1SDV,1SDV,20201109,20201209,MULTIMODAL,Google Open Buildings baseline validation,https://sites.research.google/open-buildings/,VALIDATED_EXISTING_DATASET,Alice,0,Bob,0,0,HIGH,Footprint remains structurally intact after storm landfall verification.,APPROVED,Alice/Bob/Charlie,2026-08-25
TN_BUREVI_2020_100698,TN_BUREVI_2020,Cyclone Burevi 2020,Thoothukudi,cyclones,google_open_buildings,6JWWV4GR+72C2,1SDV,1SDV,20201109,20201209,MULTIMODAL,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,DISASTER_ASSESSMENT,Alice,1,Bob,1,1,MEDIUM,Credit building damage reported by joint satellite analysis.,APPROVED,Alice/Bob/Charlie,2026-08-25
