sample_id,xbd_uid,disaster,disaster_type,peril,damage_label,damage_class,split,s1_pre_path,s1_post_path,s2_pre_path,s2_post_path,building_mask_path,geometry
xbd_bld_202598,nepal-flooding_00000433,nepal-flooding,flooding,flood,intact,0,val,data/xbd_s12/s1/nepal-flooding_00000433_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000433_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000433_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000433_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000433_mask_sim.npy,"POLYGON ((83.39468556778674 26.700185770145477, 83.39468556778674 26.700385770145477, 83.39448556778673 26.700385770145477, 83.39448556778673 26.700185770145477, 83.39468556778674 26.700185770145477))"
xbd_bld_193124,nepal-flooding_00000308,nepal-flooding,flooding,flood,destroyed,2,val,data/xbd_s12/s1/nepal-flooding_00000308_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000308_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000308_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000308_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000308_mask_sim.npy,"POLYGON ((83.50195675492151 26.552784423847527, 83.50195675492151 26.552984423847526, 83.5017567549215 26.552984423847526, 83.5017567549215 26.552784423847527, 83.50195675492151 26.552784423847527))"
xbd_bld_201553,nepal-flooding_00000418,nepal-flooding,flooding,flood,intact,0,test,data/xbd_s12/s1/nepal-flooding_00000418_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000418_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000418_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000418_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000418_mask_sim.npy,"POLYGON ((83.37987328214922 26.71812993394626, 83.37987328214922 26.718329933946258, 83.37967328214921 26.718329933946258, 83.37967328214921 26.71812993394626, 83.37987328214922 26.71812993394626))"
xbd_bld_078002,hurricane-michael_00000133,hurricane-michael,wind,storm,damaged,1,test,data/xbd_s12/s1/hurricane-michael_00000133_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000133_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000133_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000133_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000133_mask_sim.npy,"POLYGON ((-85.62074613132711 30.179591341498455, -85.62074613132711 30.179791341498454, -85.62094613132712 30.179791341498454, -85.62094613132712 30.179591341498455, -85.62074613132711 30.179591341498455))"
xbd_bld_205880,nepal-flooding_00000474,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000474_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000474_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000474_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000474_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000474_mask_sim.npy,"POLYGON ((83.40393101861103 26.58825899833509, 83.40393101861103 26.58845899833509, 83.40373101861103 26.58845899833509, 83.40373101861103 26.58825899833509, 83.40393101861103 26.58825899833509))"
xbd_bld_199921,nepal-flooding_00000407,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000407_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000407_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000407_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000407_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000407_mask_sim.npy,"POLYGON ((83.39350211681328 26.68951708572265, 83.39350211681328 26.68971708572265, 83.39330211681327 26.68971708572265, 83.39330211681327 26.68951708572265, 83.39350211681328 26.68951708572265))"
xbd_bld_199420,nepal-flooding_00000401,nepal-flooding,flooding,flood,intact,0,test,data/xbd_s12/s1/nepal-flooding_00000401_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000401_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000401_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000401_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000401_mask_sim.npy,"POLYGON ((83.39390482467572 26.603351652657118, 83.39390482467572 26.603551652657117, 83.39370482467571 26.603551652657117, 83.39370482467571 26.603351652657118, 83.39390482467572 26.603351652657118))"
xbd_bld_205555,nepal-flooding_00000470,nepal-flooding,flooding,flood,intact,0,val,data/xbd_s12/s1/nepal-flooding_00000470_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000470_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000470_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000470_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000470_mask_sim.npy,"POLYGON ((83.38604658967826 26.615660987595852, 83.38604658967826 26.615860987595852, 83.38584658967825 26.615860987595852, 83.38584658967825 26.615660987595852, 83.38604658967826 26.615660987595852))"
xbd_bld_070738,hurricane-matthew_00000382,hurricane-matthew,wind,storm,destroyed,2,train,data/xbd_s12/s1/hurricane-matthew_00000382_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-matthew_00000382_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-matthew_00000382_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-matthew_00000382_post_disaster_s2.tif,data/phase6/masks/hurricane-matthew_00000382_mask_sim.npy,"POLYGON ((-74.10385921394098 18.26305195436955, -74.10385921394098 18.26325195436955, -74.10405921394099 18.26325195436955, -74.10405921394099 18.26305195436955, -74.10385921394098 18.26305195436955))"
xbd_bld_081099,hurricane-michael_00000181,hurricane-michael,wind,storm,damaged,1,train,data/xbd_s12/s1/hurricane-michael_00000181_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000181_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000181_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000181_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000181_mask_sim.npy,"POLYGON ((-85.644303825094 30.219853553757517, -85.644303825094 30.220053553757516, -85.644503825094 30.220053553757516, -85.644503825094 30.219853553757517, -85.644303825094 30.219853553757517))"
xbd_bld_067235,hurricane-matthew_00000324,hurricane-matthew,wind,storm,destroyed,2,train,data/xbd_s12/s1/hurricane-matthew_00000324_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-matthew_00000324_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-matthew_00000324_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-matthew_00000324_post_disaster_s2.tif,data/phase6/masks/hurricane-matthew_00000324_mask_sim.npy,"POLYGON ((-74.1342930787039 18.544419937680264, -74.1342930787039 18.544619937680263, -74.13449307870391 18.544619937680263, -74.13449307870391 18.544419937680264, -74.1342930787039 18.544419937680264))"
xbd_bld_200427,nepal-flooding_00000410,nepal-flooding,flooding,flood,intact,0,test,data/xbd_s12/s1/nepal-flooding_00000410_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000410_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000410_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000410_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000410_mask_sim.npy,"POLYGON ((83.40638337532731 26.592895769610166, 83.40638337532731 26.593095769610166, 83.4061833753273 26.593095769610166, 83.4061833753273 26.592895769610166, 83.40638337532731 26.592895769610166))"
xbd_bld_069168,hurricane-matthew_00000352,hurricane-matthew,wind,storm,destroyed,2,train,data/xbd_s12/s1/hurricane-matthew_00000352_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-matthew_00000352_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-matthew_00000352_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-matthew_00000352_post_disaster_s2.tif,data/phase6/masks/hurricane-matthew_00000352_mask_sim.npy,"POLYGON ((-74.11332442352223 18.635384439702584, -74.11332442352223 18.635584439702583, -74.11352442352224 18.635584439702583, -74.11352442352224 18.635384439702584, -74.11332442352223 18.635384439702584))"
xbd_bld_200485,nepal-flooding_00000411,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000411_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000411_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000411_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000411_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000411_mask_sim.npy,"POLYGON ((83.38073788526442 26.62953373596888, 83.38073788526442 26.62973373596888, 83.38053788526442 26.62973373596888, 83.38053788526442 26.62953373596888, 83.38073788526442 26.62953373596888))"
xbd_bld_077778,hurricane-michael_00000129,hurricane-michael,wind,storm,destroyed,2,val,data/xbd_s12/s1/hurricane-michael_00000129_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000129_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000129_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000129_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000129_mask_sim.npy,"POLYGON ((-85.61001735271762 30.132199191661613, -85.61001735271762 30.132399191661612, -85.61021735271763 30.132399191661612, -85.61021735271763 30.132199191661613, -85.61001735271762 30.132199191661613))"
xbd_bld_200907,nepal-flooding_00000412,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000412_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000412_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000412_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000412_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000412_mask_sim.npy,"POLYGON ((83.37430318395154 26.71563752161359, 83.37430318395154 26.71583752161359, 83.37410318395153 26.71583752161359, 83.37410318395153 26.71563752161359, 83.37430318395154 26.71563752161359))"
xbd_bld_200958,nepal-flooding_00000413,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000413_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000413_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000413_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000413_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000413_mask_sim.npy,"POLYGON ((83.50470562618948 26.534784261504697, 83.50470562618948 26.534984261504697, 83.50450562618947 26.534984261504697, 83.50450562618947 26.534784261504697, 83.50470562618948 26.534784261504697))"
xbd_bld_202229,nepal-flooding_00000427,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000427_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000427_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000427_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000427_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000427_mask_sim.npy,"POLYGON ((83.3829815740703 26.718374476781843, 83.3829815740703 26.718574476781843, 83.3827815740703 26.718574476781843, 83.3827815740703 26.718374476781843, 83.3829815740703 26.718374476781843))"
xbd_bld_067628,hurricane-matthew_00000340,hurricane-matthew,wind,storm,destroyed,2,val,data/xbd_s12/s1/hurricane-matthew_00000340_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-matthew_00000340_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-matthew_00000340_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-matthew_00000340_post_disaster_s2.tif,data/phase6/masks/hurricane-matthew_00000340_mask_sim.npy,"POLYGON ((-74.12260287688085 18.544981974566607, -74.12260287688085 18.545181974566606, -74.12280287688085 18.545181974566606, -74.12280287688085 18.544981974566607, -74.12260287688085 18.544981974566607))"
xbd_bld_074702,hurricane-michael_00000073,hurricane-michael,wind,storm,damaged,1,test,data/xbd_s12/s1/hurricane-michael_00000073_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000073_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000073_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000073_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000073_mask_sim.npy,"POLYGON ((-85.64891023675723 30.214919520238297, -85.64891023675723 30.215119520238297, -85.64911023675724 30.215119520238297, -85.64911023675724 30.214919520238297, -85.64891023675723 30.214919520238297))"
xbd_bld_201477,nepal-flooding_00000418,nepal-flooding,flooding,flood,intact,0,test,data/xbd_s12/s1/nepal-flooding_00000418_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000418_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000418_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000418_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000418_mask_sim.npy,"POLYGON ((83.37965187101103 26.716693739737483, 83.37965187101103 26.716893739737483, 83.37945187101103 26.716893739737483, 83.37945187101103 26.716693739737483, 83.37965187101103 26.716693739737483))"
xbd_bld_202212,nepal-flooding_00000427,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000427_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000427_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000427_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000427_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000427_mask_sim.npy,"POLYGON ((83.3850088400204 26.71585748895619, 83.3850088400204 26.71605748895619, 83.3848088400204 26.71605748895619, 83.3848088400204 26.71585748895619, 83.3850088400204 26.71585748895619))"
xbd_bld_067137,hurricane-matthew_00000317,hurricane-matthew,wind,storm,destroyed,2,val,data/xbd_s12/s1/hurricane-matthew_00000317_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-matthew_00000317_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-matthew_00000317_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-matthew_00000317_post_disaster_s2.tif,data/phase6/masks/hurricane-matthew_00000317_mask_sim.npy,"POLYGON ((-74.14323653269904 18.54469624511909, -74.14323653269904 18.54489624511909, -74.14343653269904 18.54489624511909, -74.14343653269904 18.54469624511909, -74.14323653269904 18.54469624511909))"
xbd_bld_200388,nepal-flooding_00000410,nepal-flooding,flooding,flood,intact,0,test,data/xbd_s12/s1/nepal-flooding_00000410_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000410_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000410_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000410_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000410_mask_sim.npy,"POLYGON ((83.4036972433704 26.59155396301757, 83.4036972433704 26.59175396301757, 83.4034972433704 26.59175396301757, 83.4034972433704 26.59155396301757, 83.4036972433704 26.59155396301757))"
xbd_bld_080188,hurricane-michael_00000170,hurricane-michael,wind,storm,destroyed,2,test,data/xbd_s12/s1/hurricane-michael_00000170_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000170_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000170_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000170_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000170_mask_sim.npy,"POLYGON ((-85.63279207572813 30.193746010333804, -85.63279207572813 30.193946010333804, -85.63299207572814 30.193946010333804, -85.63299207572814 30.193746010333804, -85.63279207572813 30.193746010333804))"
xbd_bld_072759,hurricane-michael_00000035,hurricane-michael,wind,storm,damaged,1,train,data/xbd_s12/s1/hurricane-michael_00000035_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000035_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000035_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000035_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000035_mask_sim.npy,"POLYGON ((-85.66130581110448 30.205804848089603, -85.66130581110448 30.206004848089602, -85.66150581110449 30.206004848089602, -85.66150581110449 30.205804848089603, -85.66130581110448 30.205804848089603))"
xbd_bld_200270,nepal-flooding_00000410,nepal-flooding,flooding,flood,intact,0,test,data/xbd_s12/s1/nepal-flooding_00000410_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000410_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000410_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000410_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000410_mask_sim.npy,"POLYGON ((83.40498877763874 26.595143207134534, 83.40498877763874 26.595343207134533, 83.40478877763873 26.595343207134533, 83.40478877763873 26.595143207134534, 83.40498877763874 26.595143207134534))"
xbd_bld_081449,hurricane-michael_00000186,hurricane-michael,wind,storm,damaged,1,train,data/xbd_s12/s1/hurricane-michael_00000186_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-michael_00000186_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-michael_00000186_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-michael_00000186_post_disaster_s2.tif,data/phase6/masks/hurricane-michael_00000186_mask_sim.npy,"POLYGON ((-85.65473442392312 30.150480626881766, -85.65473442392312 30.150680626881766, -85.65493442392312 30.150680626881766, -85.65493442392312 30.150480626881766, -85.65473442392312 30.150480626881766))"
xbd_bld_202798,nepal-flooding_00000434,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000434_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000434_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000434_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000434_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000434_mask_sim.npy,"POLYGON ((83.39349375925454 26.70737252671678, 83.39349375925454 26.70757252671678, 83.39329375925453 26.70757252671678, 83.39329375925453 26.70737252671678, 83.39349375925454 26.70737252671678))"
xbd_bld_205151,nepal-flooding_00000466,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000466_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000466_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000466_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000466_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000466_mask_sim.npy,"POLYGON ((83.39461443368735 26.607011361179115, 83.39461443368735 26.607211361179115, 83.39441443368734 26.607211361179115, 83.39441443368734 26.607011361179115, 83.39461443368735 26.607011361179115))"
xbd_bld_200532,nepal-flooding_00000411,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000411_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000411_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000411_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000411_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000411_mask_sim.npy,"POLYGON ((83.3798061323096 26.63114232977817, 83.3798061323096 26.63134232977817, 83.37960613230959 26.63134232977817, 83.37960613230959 26.63114232977817, 83.3798061323096 26.63114232977817))"
xbd_bld_200527,nepal-flooding_00000411,nepal-flooding,flooding,flood,intact,0,train,data/xbd_s12/s1/nepal-flooding_00000411_pre_disaster_s1.tif,data/xbd_s12/s1/nepal-flooding_00000411_post_disaster_s1.tif,data/xbd_s12/s2/nepal-flooding_00000411_pre_disaster_s2.tif,data/xbd_s12/s2/nepal-flooding_00000411_post_disaster_s2.tif,data/phase6/masks/nepal-flooding_00000411_mask_sim.npy,"POLYGON ((83.38144271923984 26.630784251298472, 83.38144271923984 26.63098425129847, 83.38124271923984 26.63098425129847, 83.38124271923984 26.630784251298472, 83.38144271923984 26.630784251298472))"
xbd_bld_067158,hurricane-matthew_00000318,hurricane-matthew,wind,storm,destroyed,2,train,data/xbd_s12/s1/hurricane-matthew_00000318_pre_disaster_s1.tif,data/xbd_s12/s1/hurricane-matthew_00000318_post_disaster_s1.tif,data/xbd_s12/s2/hurricane-matthew_00000318_pre_disaster_s2.tif,data/xbd_s12/s2/hurricane-matthew_00000318_post_disaster_s2.tif,data/phase6/masks/hurricane-matthew_00000318_mask_sim.npy,"POLYGON ((-74.15152905433044 18.555359633006546, -74.15152905433044 18.555559633006546, -74.15172905433045 18.555559633006546, -74.15172905433045 18.555359633006546, -74.15152905433044 18.555359633006546))"
