building_id,location,split,damage_label,sar_pre_path,sar_post_path,optical_pre_path,optical_post_path,building_mask_path,chip_size,resolution,crs,valid_sar,valid_optical
chennai_bld_000069,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000069_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000069_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000069_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000069_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000069_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000070,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000070_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000070_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000070_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000070_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000070_mask.npy,32,10.0,EPSG:32644,False,True
chennai_bld_000071,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000071_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000071_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000071_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000071_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000071_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000072,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000072_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000072_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000072_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000072_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000072_mask.npy,32,10.0,EPSG:32644,False,True
chennai_bld_000073,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000073_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000073_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000073_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000073_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000073_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000074,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000074_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000074_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000074_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000074_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000074_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000075,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000075_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000075_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000075_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000075_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000075_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000076,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000076_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000076_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000076_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000076_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000076_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000077,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000077_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000077_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000077_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000077_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000077_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000078,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000078_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000078_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000078_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000078_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000078_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000079,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000079_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000079_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000079_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000079_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000079_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000080,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000080_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000080_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000080_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000080_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000080_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000081,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000081_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000081_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000081_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000081_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000081_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000082,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000082_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000082_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000082_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000082_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000082_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000083,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000083_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000083_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000083_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000083_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000083_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000084,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000084_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000084_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000084_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000084_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000084_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000085,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000085_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000085_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000085_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000085_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000085_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000086,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000086_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000086_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000086_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000086_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000086_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000087,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000087_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000087_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000087_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000087_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000087_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000088,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000088_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000088_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000088_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000088_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000088_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000089,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000089_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000089_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000089_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000089_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000089_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000090,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000090_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000090_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000090_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000090_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000090_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000091,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000091_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000091_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000091_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000091_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000091_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000092,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000092_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000092_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000092_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000092_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000092_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000093,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000093_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000093_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000093_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000093_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000093_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000094,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000094_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000094_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000094_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000094_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000094_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000095,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000095_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000095_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000095_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000095_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000095_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000096,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000096_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000096_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000096_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000096_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000096_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000097,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000097_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000097_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000097_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000097_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000097_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000098,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000098_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000098_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000098_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000098_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000098_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000099,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000099_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000099_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000099_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000099_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000099_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000100,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000100_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000100_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000100_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000100_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000100_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000101,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000101_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000101_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000101_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000101_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000101_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000102,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000102_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000102_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000102_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000102_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000102_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000103,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000103_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000103_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000103_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000103_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000103_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000104,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000104_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000104_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000104_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000104_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000104_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000105,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000105_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000105_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000105_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000105_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000105_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000106,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000106_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000106_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000106_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000106_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000106_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000107,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000107_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000107_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000107_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000107_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000107_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000108,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000108_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000108_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000108_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000108_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000108_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000109,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000109_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000109_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000109_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000109_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000109_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000110,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000110_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000110_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000110_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000110_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000110_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000111,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000111_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000111_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000111_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000111_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000111_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000112,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000112_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000112_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000112_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000112_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000112_mask.npy,32,10.0,EPSG:32644,True,True
chennai_bld_000113,chennai,exclude,unlabeled,data/model_ready/chennai/exclude/chennai_bld_000113_sar_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000113_sar_post.npy,data/model_ready/chennai/exclude/chennai_bld_000113_optical_pre.npy,data/model_ready/chennai/exclude/chennai_bld_000113_optical_post.npy,data/model_ready/chennai/exclude/chennai_bld_000113_mask.npy,32,10.0,EPSG:32644,True,True
